ordering,keywords,collection_id,source_table_id,variable_id,indicator_id,preset,year,indicator_path,Tema,indicator_label,Subtema,variant_label,variant_path,_measure_unit_prev,measure_unit,is_default_variable,description,metodology
374,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,ent_pav_mor_ren_meiosm_pct,ent_pav_dom_tot_dom_pct,cem_censo_2010_2022,2010,Infraestrutura e serviços urbanos / 2010 / Infraestrutura,Infraestrutura e serviços urbanos,Domicílios sem pavimentação,Infraestrutura,Até 1/2 salário mínimo,Renda dos moradores,Porcentagem em relação ao total de moradores,% em relação ao total de moradores,,Moradores em domicílios particulares permanentes com rendimento nominal mensal domiciliar per capita até 1/2 do SM – Não existe pavimentação,https://raw.githubusercontent.com/cem-usp/georedus_metodologia/refs/heads/main/censo/2010/ent_pav_dom_tot_dom_pct.md
375,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,ent_pav_mor_ren_1sm_pct,ent_pav_dom_tot_dom_pct,cem_censo_2010_2022,2010,Infraestrutura e serviços urbanos / 2010 / Infraestrutura,Infraestrutura e serviços urbanos,Domicílios sem pavimentação,Infraestrutura,1/2 a 1 salário mínimo,Renda dos moradores,Porcentagem em relação ao total de moradores,% em relação ao total de moradores,,Moradores em domicílios particulares permanentes com rendimento nominal mensal domiciliar per capita até 1/2 do SM – Não existe pavimentação,https://raw.githubusercontent.com/cem-usp/georedus_metodologia/refs/heads/main/censo/2010/ent_pav_dom_tot_dom_pct.md
376,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,ent_pav_mor_ren_12sm_pct,ent_pav_dom_tot_dom_pct,cem_censo_2010_2022,2010,Infraestrutura e serviços urbanos / 2010 / Infraestrutura,Infraestrutura e serviços urbanos,Domicílios sem pavimentação,Infraestrutura,1 a 2 salários mínimos,Renda dos moradores,Porcentagem em relação ao total de moradores,% em relação ao total de moradores,,Moradores em domicílios particulares permanentes com rendimento nominal mensal domiciliar per capita até 1/2 do SM – Não existe pavimentação,https://raw.githubusercontent.com/cem-usp/georedus_metodologia/refs/heads/main/censo/2010/ent_pav_dom_tot_dom_pct.md
377,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,ent_pav_mor_sex_fem_res_pct,ent_pav_dom_tot_dom_pct,cem_censo_2010_2022,2010,Infraestrutura e serviços urbanos / 2010 / Infraestrutura,Infraestrutura e serviços urbanos,Domicílios sem pavimentação,Infraestrutura,Mulheres,Sexo dos responsáveis,Porcentagem em relação ao total de moradores em domicílios com mulheres responsáveis,% em relação ao total de moradores em domicílios com mulheres responsáveis,,Moradores em domicílios particulares permanentes com responsável do sexo feminino – Não existe pavimentação,https://raw.githubusercontent.com/cem-usp/georedus_metodologia/refs/heads/main/censo/2010/ent_pav_dom_tot_dom_pct.md
378,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,ent_pav_mor_sex_mas_res_pct,ent_pav_dom_tot_dom_pct,cem_censo_2010_2022,2010,Infraestrutura e serviços urbanos / 2010 / Infraestrutura,Infraestrutura e serviços urbanos,Domicílios sem pavimentação,Infraestrutura,Homens,Sexo dos responsáveis,Porcentagem em relação ao total de moradores em domicílios com homens responsáveis,% em relação ao total de moradores em domicílios com homens responsáveis,,Moradores em domicílios particulares permanentes com responsável do sexo masculino – Não existe pavimentação,https://raw.githubusercontent.com/cem-usp/georedus_metodologia/refs/heads/main/censo/2010/ent_pav_dom_tot_dom_pct.md
379,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,ent_pav_mor_cor_ama_pct,ent_pav_dom_tot_dom_pct,cem_censo_2010_2022,2010,Infraestrutura e serviços urbanos / 2010 / Infraestrutura,Infraestrutura e serviços urbanos,Domicílios sem pavimentação,Infraestrutura,Pessoas amarelas,Cor dos moradores,Porcentagem em relação ao total de moradores,% em relação ao total de moradores,,Moradores em domicílios particulares permanentes de cor ou raça amarela – Não existe pavimentação,https://raw.githubusercontent.com/cem-usp/georedus_metodologia/refs/heads/main/censo/2010/ent_pav_dom_tot_dom_pct.md
380,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,ent_pav_mor_cor_bra_pct,ent_pav_dom_tot_dom_pct,cem_censo_2010_2022,2010,Infraestrutura e serviços urbanos / 2010 / Infraestrutura,Infraestrutura e serviços urbanos,Domicílios sem pavimentação,Infraestrutura,Pessoas brancas,Cor dos moradores,Porcentagem em relação ao total de moradores,% em relação ao total de moradores,,Moradores em domicílios particulares permanentes de cor ou raça branca – Não existe pavimentação,https://raw.githubusercontent.com/cem-usp/georedus_metodologia/refs/heads/main/censo/2010/ent_pav_dom_tot_dom_pct.md
381,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,ent_pav_mor_cor_ind_pct,ent_pav_dom_tot_dom_pct,cem_censo_2010_2022,2010,Infraestrutura e serviços urbanos / 2010 / Infraestrutura,Infraestrutura e serviços urbanos,Domicílios sem pavimentação,Infraestrutura,Pessoas indígenas,Cor dos moradores,Porcentagem em relação ao total de moradores,% em relação ao total de moradores,,Moradores em domicílios particulares permanentes de cor ou raça indígena – Não existe pavimentação,https://raw.githubusercontent.com/cem-usp/georedus_metodologia/refs/heads/main/censo/2010/ent_pav_dom_tot_dom_pct.md
382,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,ent_pav_mor_cor_neg_pct,ent_pav_dom_tot_dom_pct,cem_censo_2010_2022,2010,Infraestrutura e serviços urbanos / 2010 / Infraestrutura,Infraestrutura e serviços urbanos,Domicílios sem pavimentação,Infraestrutura,Pessoas negras,Cor dos moradores,Porcentagem em relação ao total de moradores,% em relação ao total de moradores,,Moradores em domicílios particulares permanentes de cor ou raça preta ou parda – Não existe pavimentação,https://raw.githubusercontent.com/cem-usp/georedus_metodologia/refs/heads/main/censo/2010/ent_pav_dom_tot_dom_pct.md
383,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,ent_ram_dom_tot_dom_pct,ent_ram_dom_tot_dom_pct,cem_censo_2010_2022,2010,Infraestrutura e serviços urbanos / 2010 / Infraestrutura,Infraestrutura e serviços urbanos,Domicílios sem rampa para cadeirante,Infraestrutura,Total de domicílios,Total,Porcentagem em relação ao total de domicílios,% em relação ao total de domicílios,sim,Domicílios particulares permanentes – Não existe rampa para cadeirante,https://raw.githubusercontent.com/cem-usp/georedus_metodologia/refs/heads/main/censo/2010/ent_ram_dom_tot_dom_pct.md
384,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,ent_ram_dom_ren_12sm_pct,ent_ram_dom_tot_dom_pct,cem_censo_2010_2022,2010,Infraestrutura e serviços urbanos / 2010 / Infraestrutura,Infraestrutura e serviços urbanos,Domicílios sem rampa para cadeirante,Infraestrutura,1 a 2 salários mínimos,Renda dos responsáveis,Porcentagem em relação ao total de domicílios,% em relação ao total de domicílios,,Domicílios particulares permanentes com rendimento nominal mensal domiciliar per capita 1 a 2 do SM – Não existe rampa para cadeirante,https://raw.githubusercontent.com/cem-usp/georedus_metodologia/refs/heads/main/censo/2010/ent_ram_dom_tot_dom_pct.md
385,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,ent_ram_dom_ren_1sm_pct,ent_ram_dom_tot_dom_pct,cem_censo_2010_2022,2010,Infraestrutura e serviços urbanos / 2010 / Infraestrutura,Infraestrutura e serviços urbanos,Domicílios sem rampa para cadeirante,Infraestrutura,1/2 a 1 salário mínimo,Renda dos responsáveis,Porcentagem em relação ao total de domicílios,% em relação ao total de domicílios,,Domicílios particulares permanentes com rendimento nominal mensal domiciliar per capita 1/2 a 1 SM – Não existe rampa para cadeirante,https://raw.githubusercontent.com/cem-usp/georedus_metodologia/refs/heads/main/censo/2010/ent_ram_dom_tot_dom_pct.md
386,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,ent_ram_dom_ren_meiosm_pct,ent_ram_dom_tot_dom_pct,cem_censo_2010_2022,2010,Infraestrutura e serviços urbanos / 2010 / Infraestrutura,Infraestrutura e serviços urbanos,Domicílios sem rampa para cadeirante,Infraestrutura,Até 1/2 salário mínimo,Renda dos responsáveis,Porcentagem em relação ao total de domicílios,% em relação ao total de domicílios,,Domicílios particulares permanentes com rendimento nominal mensal domiciliar per capita até 1/2 do SM – Não existe rampa para cadeirante,https://raw.githubusercontent.com/cem-usp/georedus_metodologia/refs/heads/main/censo/2010/ent_ram_dom_tot_dom_pct.md
387,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,ent_ram_dom_ren_2sm_pct,ent_ram_dom_tot_dom_pct,cem_censo_2010_2022,2010,Infraestrutura e serviços urbanos / 2010 / Infraestrutura,Infraestrutura e serviços urbanos,Domicílios sem rampa para cadeirante,Infraestrutura,Mais de 2 salários mínimos,Renda dos responsáveis,Porcentagem em relação ao total de domicílios,% em relação ao total de domicílios,,Domicílios particulares permanentes com rendimento nominal mensal domiciliar per capita maior que 2 SM – Não existe rampa para cadeirante,https://raw.githubusercontent.com/cem-usp/georedus_metodologia/refs/heads/main/censo/2010/ent_ram_dom_tot_dom_pct.md
388,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,ent_ram_dom_sex_fem_res_pct,ent_ram_dom_tot_dom_pct,cem_censo_2010_2022,2010,Infraestrutura e serviços urbanos / 2010 / Infraestrutura,Infraestrutura e serviços urbanos,Domicílios sem rampa para cadeirante,Infraestrutura,Mulheres,Sexo dos responsáveis,Porcentagem em relação ao total de domicílios com mulheres responsáveis,% em relação ao total de domicílios com mulheres responsáveis,,Domicílios particulares permanentes com responsável do sexo feminino – Não existe rampa para cadeirante,https://raw.githubusercontent.com/cem-usp/georedus_metodologia/refs/heads/main/censo/2010/ent_ram_dom_tot_dom_pct.md
389,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,ent_ram_dom_sex_mas_res_pct,ent_ram_dom_tot_dom_pct,cem_censo_2010_2022,2010,Infraestrutura e serviços urbanos / 2010 / Infraestrutura,Infraestrutura e serviços urbanos,Domicílios sem rampa para cadeirante,Infraestrutura,Homens,Sexo dos responsáveis,Porcentagem em relação ao total de domicílios com homens responsáveis,% em relação ao total de domicílios com homens responsáveis,,Domicílios particulares permanentes com responsável do sexo masculino – Não existe rampa para cadeirante,https://raw.githubusercontent.com/cem-usp/georedus_metodologia/refs/heads/main/censo/2010/ent_ram_dom_tot_dom_pct.md
390,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,ent_ram_mor_tot_dom_pct,ent_ram_dom_tot_dom_pct,cem_censo_2010_2022,2010,Infraestrutura e serviços urbanos / 2010 / Infraestrutura,Infraestrutura e serviços urbanos,Domicílios sem rampa para cadeirante,Infraestrutura,Total de moradores,Total,Porcentagem em relação ao total de moradores,% em relação ao total de moradores,,Moradores em domicílios particulares permanentes – Não existe rampa para cadeirante,https://raw.githubusercontent.com/cem-usp/georedus_metodologia/refs/heads/main/censo/2010/ent_ram_dom_tot_dom_pct.md
391,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,ent_ram_mor_ren_12sm_pct,ent_ram_dom_tot_dom_pct,cem_censo_2010_2022,2010,Infraestrutura e serviços urbanos / 2010 / Infraestrutura,Infraestrutura e serviços urbanos,Domicílios sem rampa para cadeirante,Infraestrutura,1 a 2 salários mínimos,Renda dos moradores,Porcentagem em relação ao total de moradores,% em relação ao total de moradores,,Moradores em domicílios particulares permanentes com rendimento nominal mensal domiciliar per capita 1 a 2 SM – Não existe rampa para cadeirante,https://raw.githubusercontent.com/cem-usp/georedus_metodologia/refs/heads/main/censo/2010/ent_ram_dom_tot_dom_pct.md
392,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,ent_ram_mor_ren_12sm_pct,ent_ram_dom_tot_dom_pct,cem_censo_2010_2022,2010,Infraestrutura e serviços urbanos / 2010 / Infraestrutura,Infraestrutura e serviços urbanos,Domicílios sem rampa para cadeirante,Infraestrutura,1 a 2 salários mínimos,Renda dos moradores,Porcentagem em relação ao total de moradores,% em relação ao total de moradores,,Moradores em domicílios particulares permanentes com rendimento nominal mensal domiciliar per capita 1/2 a 1 SM – Não existe rampa para cadeirante,https://raw.githubusercontent.com/cem-usp/georedus_metodologia/refs/heads/main/censo/2010/ent_ram_dom_tot_dom_pct.md
393,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,ent_ram_mor_ren_12sm_pct,ent_ram_dom_tot_dom_pct,cem_censo_2010_2022,2010,Infraestrutura e serviços urbanos / 2010 / Infraestrutura,Infraestrutura e serviços urbanos,Domicílios sem rampa para cadeirante,Infraestrutura,1 a 2 salários mínimos,Renda dos moradores,Porcentagem em relação ao total de moradores,% em relação ao total de moradores,,Moradores em domicílios particulares permanentes com rendimento nominal mensal domiciliar per capita até 1/2 do SM – Não existe rampa para cadeirante,https://raw.githubusercontent.com/cem-usp/georedus_metodologia/refs/heads/main/censo/2010/ent_ram_dom_tot_dom_pct.md
394,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,ent_ram_mor_ren_12sm_pct,ent_ram_dom_tot_dom_pct,cem_censo_2010_2022,2010,Infraestrutura e serviços urbanos / 2010 / Infraestrutura,Infraestrutura e serviços urbanos,Domicílios sem rampa para cadeirante,Infraestrutura,1 a 2 salários mínimos,Renda dos moradores,Porcentagem em relação ao total de moradores,% em relação ao total de moradores,,Moradores em domicílios particulares permanentes com rendimento nominal mensal domiciliar per capita maior que 2 do SM – Não existe rampa para cadeirante,https://raw.githubusercontent.com/cem-usp/georedus_metodologia/refs/heads/main/censo/2010/ent_ram_dom_tot_dom_pct.md
395,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,ent_ram_mor_sex_fem_res_pct,ent_ram_dom_tot_dom_pct,cem_censo_2010_2022,2010,Infraestrutura e serviços urbanos / 2010 / Infraestrutura,Infraestrutura e serviços urbanos,Domicílios sem rampa para cadeirante,Infraestrutura,Mulheres,Sexo dos responsáveis,Porcentagem em relação ao total de moradores em domicílios com homens responsáveis,% em relação ao total de moradores em domicílios com homens responsáveis,,Moradores em domicílios particulares permanentes com responsável do sexo feminino – Não existe rampa para cadeirante,https://raw.githubusercontent.com/cem-usp/georedus_metodologia/refs/heads/main/censo/2010/ent_ram_dom_tot_dom_pct.md
396,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,ent_ram_mor_sex_fem_res_pct,ent_ram_dom_tot_dom_pct,cem_censo_2010_2022,2010,Infraestrutura e serviços urbanos / 2010 / Infraestrutura,Infraestrutura e serviços urbanos,Domicílios sem rampa para cadeirante,Infraestrutura,Mulheres,Sexo dos responsáveis,Porcentagem em relação ao total de moradores em domicílios com homens responsáveis,% em relação ao total de moradores em domicílios com homens responsáveis,,Moradores em domicílios particulares permanentes com responsável do sexo masculino – Não existe rampa para cadeirante,https://raw.githubusercontent.com/cem-usp/georedus_metodologia/refs/heads/main/censo/2010/ent_ram_dom_tot_dom_pct.md
397,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,ent_ram_mor_cor_ama_pct,ent_ram_dom_tot_dom_pct,cem_censo_2010_2022,2010,Infraestrutura e serviços urbanos / 2010 / Infraestrutura,Infraestrutura e serviços urbanos,Domicílios sem rampa para cadeirante,Infraestrutura,Pessoas amarelas,Cor dos moradores,Porcentagem em relação ao total de moradores,% em relação ao total de moradores,,Moradores em domicílios particulares permanentes de cor ou raça amarela – Não existe rampa para cadeirante,https://raw.githubusercontent.com/cem-usp/georedus_metodologia/refs/heads/main/censo/2010/ent_ram_dom_tot_dom_pct.md
398,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,ent_ram_mor_cor_bra_pct,ent_ram_dom_tot_dom_pct,cem_censo_2010_2022,2010,Infraestrutura e serviços urbanos / 2010 / Infraestrutura,Infraestrutura e serviços urbanos,Domicílios sem rampa para cadeirante,Infraestrutura,Pessoas brancas,Cor dos moradores,Porcentagem em relação ao total de moradores,% em relação ao total de moradores,,Moradores em domicílios particulares permanentes de cor ou raça branca – Não existe rampa para cadeirante,https://raw.githubusercontent.com/cem-usp/georedus_metodologia/refs/heads/main/censo/2010/ent_ram_dom_tot_dom_pct.md
399,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,ent_ram_mor_cor_ind_pct,ent_ram_dom_tot_dom_pct,cem_censo_2010_2022,2010,Infraestrutura e serviços urbanos / 2010 / Infraestrutura,Infraestrutura e serviços urbanos,Domicílios sem rampa para cadeirante,Infraestrutura,Pessoas indígenas,Cor dos moradores,Porcentagem em relação ao total de moradores,% em relação ao total de moradores,,Moradores em domicílios particulares permanentes de cor ou raça indígena – Não existe rampa para cadeirante,https://raw.githubusercontent.com/cem-usp/georedus_metodologia/refs/heads/main/censo/2010/ent_ram_dom_tot_dom_pct.md
